Year,Corp. ID,Corp Name,Sch. ID,School Name,"Took SAT
N","Graduates
N", Graduates Taking SAT,Avg  Composite (Math and Verbal),"Avg SAT
Math Score",Avg SAT Reading Score
2017-18,4245,Greenwood Community Sch Corp,3473,Greenwood Community High Sch,168,278,60.43,1105.2,544.7,560.5
2017-18,4255,Nineveh-Hensley-Jackson United,3419,Indian Creek Sr High School,86,162,53.09,1083.3,527.4,555.8
2017-18,4315,North Knox School Corp,3537,North Knox Jr-Sr High School,58,84,69.05,1019.7,510.5,509.1
2017-18,4325,South Knox School Corp,3490,South Knox Middle-High School,32,76,42.11,1068.4,525.6,542.8
2017-18,4335,Vincennes Community School Corp,3553,Lincoln High School,80,180,44.44,1076.9,531.3,545.6
2017-18,4345,Wawasee Community School Corp,3639,Wawasee High School,113,190,59.47,1097.2,548.1,549.0
2017-18,4415,Warsaw Community Schools,3647,Warsaw Community High School,292,480,60.83,1092.8,541.3,551.4
2017-18,4445,Tippecanoe Valley School Corp,3602,Tippecanoe Valley High School,69,141,48.94,1023.9,512.3,511.6
2017-18,4455,Whitko Community School Corp,9191,Whitko Jr/Sr High School,46,94,48.94,1087.2,532.0,555.2
2017-18,4515,Prairie Heights Community Sch Corp,3690,Prairie Heights Sr High School,49,92,53.26,1069.4,532.0,537.3
2017-18,4525,Westview School Corporation,3697,Westview Jr-Sr High School,76,108,70.37,1098.7,556.6,542.1
2017-18,4535,Lakeland School Corporation,3730,Lakeland Jr/Sr High School,59,128,46.09,1048.3,529.2,519.2
2017-18,4580,Hanover Community School Corp,3785,Hanover Central High School,107,166,64.46,1091.8,542.2,549.5
2017-18,4590,River Forest Community Sch Corp,3791,River Forest High School,38,93,40.86,957.1,467.9,489.2
2017-18,4600,Merrillville Community School Corp,3809,Merrillville High School,291,475,61.26,995.7,489.5,506.2
2017-18,4615,Lake Central School Corporation,3833,Lake Central High School,681,735,92.65,1092.4,544.9,547.5
2017-18,4645,Tri-Creek School Corporation,3865,Lowell Senior High School,263,296,88.85,1018.9,507.7,511.2
2017-18,4650,Lake Ridge New Tech Schools,3869,Calumet New Tech High School,132,157,84.08,882.0,434.0,448.0
2017-18,4660,Crown Point Community School Corp,3901,Crown Point High School,144,645,22.33,1133.2,570.9,562.3
2017-18,4670,School City of East Chicago,3924,East Chicago Central High School,111,197,56.35,914.3,445.6,468.7
2017-18,4680,Lake Station Community Schools,3965,Thomas A Edison Jr-Sr HS,42,87,48.28,987.1,477.6,509.5
2017-18,4690,Gary Community School Corp,4163,West Side Leadership Academy,32,120,26.67,836.3,403.1,433.1
2017-18,4690,Gary Community School Corp,4168,Wm A Wirt/Emerson VPA,46,59,77.97,968.5,460.2,508.3
2017-18,4700,Griffith Public Schools,4173,Griffith Senior High School,112,191,58.64,1018.1,504.3,513.8
2017-18,4710,School City of Hammond,4411,George Rogers Clark Md/HS,121,140,86.43,944.0,470.7,473.2
2017-18,4710,School City of Hammond,4413,Donald E Gavit Middle/High School,153,176,86.93,942.9,463.7,479.2
2017-18,4710,School City of Hammond,4415,Hammond High School,125,150,83.33,873.3,428.9,444.4
2017-18,4710,School City of Hammond,4417,Morton Senior High School,239,265,90.19,904.4,442.0,462.3
2017-18,4720,School Town of Highland,4281,Highland High School,173,253,68.38,1083.0,543.1,539.9
2017-18,4730,School City of Hobart,4305,Hobart High School,282,310,90.97,998.2,486.6,511.6
2017-18,4740,School Town of Munster,4332,Munster High School,250,383,65.27,1162.9,577.7,585.2
2017-18,4760,School City of Whiting,4353,Whiting High School,84,89,94.38,988.5,487.7,500.7
2017-18,4805,New Prairie United School Corp,4689,New Prairie High School,122,204,59.80,1057.8,517.2,540.6
2017-18,4860,M S D of New Durham Township,4701,Westville High School,36,64,56.25,1012.8,505.3,507.5
2017-18,4915,Tri-Township Cons School Corp,4692,LaCrosse School,13,23,56.52,1067.7,541.5,526.2
2017-18,4925,Michigan City Area Schools,4795,Michigan City High School,176,297,59.26,1002.9,484.5,518.4
2017-18,4940,South Central Com School Corp,4737,South Central Jr-Sr High School,40,73,54.79,1076.0,534.8,541.3
2017-18,4945,LaPorte Community School Corp,4741,LaPorte High School,264,436,60.55,1086.9,534.1,552.8
2017-18,5075,North Lawrence Com Schools,4911,Bedford-North Lawrence High School,218,333,65.47,1105.8,556.9,548.9
2017-18,5085,Mitchell Community Schools,4925,Mitchell High School,55,101,54.46,1113.1,546.0,567.1
2017-18,5245,Frankton-Lapel Community Schools,5005,Frankton Jr-Sr High School,60,101,59.41,1029.2,508.3,520.8
2017-18,5245,Frankton-Lapel Community Schools,5011,Lapel Sr High School,80,121,66.12,1105.1,551.8,553.4
2017-18,5255,South Madison Com Sch Corp,5053,Pendleton Heights High School,220,335,65.67,1136.0,569.3,566.7
2017-18,5265,Alexandria Community School Corp,5041,Alexandria-Monroe High School,78,128,60.94,1079.5,530.3,549.2
2017-18,5275,Anderson Community School Corp,4945,Anderson High School,165,395,41.77,1019.0,502.4,516.6
2017-18,5280,Elwood Community School Corp,5149,Elwood Jr-Sr High School,32,81,39.51,1075.9,545.6,530.3
2017-18,5300,M S D Decatur Township,5177,Decatur Central High School,165,365,45.21,1048.2,528.9,519.3
2017-18,5300,M S D Decatur Township,5188,Decatur Twp School for Excellence,15,71,21.13,950.7,460.0,490.7
2017-18,5310,Franklin Township Com Sch Corp,5193,Franklin Central High School,344,615,55.93,1118.3,554.7,563.6
2017-18,5330,M S D Lawrence Township,5275,Lawrence Central High School,261,541,48.24,1048.9,521.0,527.8
2017-18,5330,M S D Lawrence Township,5276,Lawrence North High School,308,523,58.89,1041.5,511.4,530.1
2017-18,5340,Perry Township Schools,5307,Perry Meridian High School,237,423,56.03,1047.0,524.3,522.7
2017-18,5340,Perry Township Schools,5309,Southport High School,256,434,58.99,1033.9,516.9,517.0
2017-18,5350,M S D Pike Township,5353,Pike High School,322,698,46.13,1025.0,512.9,512.1
2017-18,5360,M S D Warren Township,5361,Warren Central High School,351,729,48.15,996.4,497.6,498.8
2017-18,5370,M S D Washington Township,5451,North Central High School,503,826,60.90,1100.5,540.8,559.7
2017-18,5375,M S D Wayne Township,5213,Ben Davis High School,466,868,53.69,982.8,489.8,493.0
2017-18,5375,M S D Wayne Township,5288,Achieve Virtual Education Academy,10,28,35.71,1009.0,489.0,520.0
2017-18,5375,M S D Wayne Township,5447,Ben Davis University High School,98,120,81.67,977.3,478.8,498.6
2017-18,5380,Beech Grove City Schools,5449,Beech Grove Sr High School,63,202,31.19,1037.3,510.0,527.3
2017-18,5385,Indianapolis Public Schools,5465,Arlington High,48,103,46.60,857.3,416.5,440.8
2017-18,5385,Indianapolis Public Schools,5469,Arsenal Technical High School,114,335,34.03,944.4,470.8,473.6
2017-18,5385,Indianapolis Public Schools,5473,Crispus Attucks Medical Magnet HS,64,113,56.64,952.5,464.4,488.1
2017-18,5385,Indianapolis Public Schools,5477,Broad Ripple Mgnt HS for Prfm Arts,63,119,52.94,930.5,458.9,471.6
2017-18,5385,Indianapolis Public Schools,5483,Northwest Community High School,19,102,18.63,928.4,464.7,463.7
2017-18,5385,Indianapolis Public Schools,5487,Shortridge High School,48,61,78.69,1069.4,520.2,549.2
2017-18,5385,Indianapolis Public Schools,5643,George Washington Community HS,9,56,16.07,843.3,403.3,440.0
2017-18,5385,Indianapolis Public Schools,5724,Herron High School,156,186,83.87,1142.1,549.6,592.5
2017-18,5400,School Town of Speedway,5891,Speedway Senior High School,28,99,28.28,1080.7,534.3,546.4
2017-18,5455,Culver Community Schools Corp,5245,Culver Community Middle/High Sch,20,45,44.44,999.0,489.0,510.0
2017-18,5470,Argos Community Schools,5937,Argos Comm Jr-Sr High School,18,35,51.43,1062.8,523.9,538.9
2017-18,5480,Bremen Public Schools,5941,Bremen Senior High School,75,100,75.00,1051.2,527.1,524.1
2017-18,5485,Plymouth Community School Corp,5945,Plymouth High School,144,242,59.50,1089.4,541.9,547.4
2017-18,5495,Triton School Corporation,5923,Triton Jr-Sr High School,50,66,75.76,1040.8,532.4,508.4
2017-18,5520,Shoals Community School Corp,5985,Shoals Community High School,16,35,45.71,1019.4,505.0,514.4
2017-18,5525,Loogootee Community Sch Corp,6003,Loogootee High School,36,55,65.45,1062.2,518.6,543.6
2017-18,5615,Maconaquah School Corp,6032,Maconaquah High School,108,154,70.13,1053.1,512.2,540.8
